"Index","Batch","WEM","SourcePath","WAV","EventID","ActionID","SoundID","SourceID","StreamType","DurationSec","BitrateKbps","Encoding","SampleRate","Channels","Bucket","Status"
"276","Batch_003","46657280.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\46657280.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_003\0276_46657280.wav","3908477461","357499262","920662145","46657280","1","1,686","69","Custom Vorbis","32000 Hz","1","01-02s","CONVERTED"
"277","Batch_003","272772371.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\272772371.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_003\0277_272772371.wav","107603366","310305095","139652137","272772371","1","1,692","66","Custom Vorbis","32000 Hz","1","01-02s","CONVERTED"
"278","Batch_003","842744467.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\842744467.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_003\0278_842744467.wav","3478448924","526545197","428696480","842744467","1","1,694","73","Custom Vorbis","32000 Hz","1","01-02s","CONVERTED"
"279","Batch_003","89315413.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\89315413.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_003\0279_89315413.wav","3443824509","516402753","475186527","89315413","1","1,694","93","Custom Vorbis","32000 Hz","1","01-02s","CONVERTED"
"280","Batch_003","157056275.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\157056275.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_003\0280_157056275.wav","1881668234","707058839","289373360","157056275","2","1,701","70","Custom Vorbis","32000 Hz","1","01-02s","CONVERTED"
"281","Batch_003","866356484.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\866356484.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_003\0281_866356484.wav","3073592732","457999176","616613882","866356484","1","1,704","75","Custom Vorbis","32000 Hz","1","01-02s","CONVERTED"
"282","Batch_003","496373118.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\496373118.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_003\0282_496373118.wav","1617110814","721536814","357816766","496373118","1","1,708","75","Custom Vorbis","32000 Hz","1","01-02s","CONVERTED"
"283","Batch_003","206247569.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\206247569.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_003\0283_206247569.wav","2112541569","335887006","799488297","206247569","1","1,709","69","Custom Vorbis","32000 Hz","1","01-02s","CONVERTED"
"284","Batch_003","43709616.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\43709616.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_003\0284_43709616.wav","4220090520","1032174473","686784668","43709616","1","1,712","85","Custom Vorbis","32000 Hz","1","01-02s","CONVERTED"
"285","Batch_003","876612086.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\876612086.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_003\0285_876612086.wav","1220812717","1035530909","570353536","876612086","1","1,712","69","Custom Vorbis","32000 Hz","1","01-02s","CONVERTED"
"286","Batch_003","1058158586.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\1058158586.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_003\0286_1058158586.wav","2405790296","1061826990","326498802","1058158586","1","1,712","78","Custom Vorbis","32000 Hz","1","01-02s","CONVERTED"
"287","Batch_003","698957989.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\698957989.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_003\0287_698957989.wav","2501910180","145636329","203607454","698957989","1","1,717","58","Custom Vorbis","32000 Hz","1","01-02s","CONVERTED"
"288","Batch_003","56270695.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\56270695.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_003\0288_56270695.wav","942616954","186889187","568766156","56270695","1","1,727","74","Custom Vorbis","32000 Hz","1","01-02s","CONVERTED"
"289","Batch_003","766154379.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\766154379.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_003\0289_766154379.wav","3908918180","189592820","511851592","766154379","1","1,729","96","Custom Vorbis","32000 Hz","1","01-02s","CONVERTED"
"290","Batch_003","321690469.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\321690469.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_003\0290_321690469.wav","1876850065","921177244","252713663","321690469","1","1,734","70","Custom Vorbis","32000 Hz","1","01-02s","CONVERTED"
"291","Batch_003","408545271.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\408545271.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_003\0291_408545271.wav","1583071034","370800526","873603613","408545271","1","1,736","78","Custom Vorbis","32000 Hz","1","01-02s","CONVERTED"
"292","Batch_003","908775499.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\908775499.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_003\0292_908775499.wav","3913212314","117099946","65986410","908775499","1","1,746","59","Custom Vorbis","32000 Hz","1","01-02s","CONVERTED"
"293","Batch_003","42374114.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\42374114.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_003\0293_42374114.wav","2612629683","661207466","425828521","42374114","1","1,747","71","Custom Vorbis","32000 Hz","1","01-02s","CONVERTED"
"294","Batch_003","28899013.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\28899013.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_003\0294_28899013.wav","3410269207","1030028545","520728322","28899013","1","1,747","90","Custom Vorbis","32000 Hz","1","01-02s","CONVERTED"
"295","Batch_003","163370250.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\163370250.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_003\0295_163370250.wav","2407371457","183150142","891988437","163370250","1","1,747","81","Custom Vorbis","32000 Hz","1","01-02s","CONVERTED"
"296","Batch_003","221217876.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\221217876.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_003\0296_221217876.wav","3854257487","185614825","898105080","221217876","1","1,758","70","Custom Vorbis","32000 Hz","1","01-02s","CONVERTED"
"297","Batch_003","194110632.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\194110632.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_003\0297_194110632.wav","6101757","644467920","267473630","194110632","1","1,761","76","Custom Vorbis","32000 Hz","1","01-02s","CONVERTED"
"298","Batch_003","918364560.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\918364560.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_003\0298_918364560.wav","2063662812","857803967","517401414","918364560","1","1,761","65","Custom Vorbis","32000 Hz","1","01-02s","CONVERTED"
"299","Batch_003","82613959.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\82613959.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_003\0299_82613959.wav","3892140593","1019410537","148698207","82613959","1","1,762","71","Custom Vorbis","32000 Hz","1","01-02s","CONVERTED"
"300","Batch_003","401643321.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\401643321.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_003\0300_401643321.wav","935831808","987576666","755573998","401643321","2","1,768","73","Custom Vorbis","32000 Hz","1","01-02s","CONVERTED"
"301","Batch_004","888043717.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\888043717.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_004\0301_888043717.wav","3864939535","808004267","466551888","888043717","1","1,769","85","Custom Vorbis","32000 Hz","1","01-02s","CONVERTED"
"302","Batch_004","531535501.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\531535501.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_004\0302_531535501.wav","3881717218","629272901","37112038","531535501","1","1,77","81","Custom Vorbis","32000 Hz","1","01-02s","CONVERTED"
"303","Batch_004","933900365.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\933900365.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_004\0303_933900365.wav","1462588812","208835319","409383760","933900365","1","1,771","69","Custom Vorbis","32000 Hz","1","01-02s","CONVERTED"
"304","Batch_004","25982441.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\25982441.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_004\0304_25982441.wav","3198991555","758593958","174490978","25982441","1","1,771","72","Custom Vorbis","32000 Hz","1","01-02s","CONVERTED"
"305","Batch_004","958401130.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\958401130.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_004\0305_958401130.wav","3608137028","574004546","852207460","958401130","1","1,778","78","Custom Vorbis","32000 Hz","1","01-02s","CONVERTED"
"306","Batch_004","323978565.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\323978565.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_004\0306_323978565.wav","3875676964","597159216","102762371","323978565","1","1,785","73","Custom Vorbis","32000 Hz","1","01-02s","CONVERTED"
"307","Batch_004","257763145.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\257763145.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_004\0307_257763145.wav","3967908326","372195114","690018032","257763145","1","1,789","66","Custom Vorbis","32000 Hz","1","01-02s","CONVERTED"
"308","Batch_004","785330184.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\785330184.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_004\0308_785330184.wav","4282983607","490717533","347645342","785330184","1","1,79","79","Custom Vorbis","32000 Hz","1","01-02s","CONVERTED"
"309","Batch_004","680844896.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\680844896.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_004\0309_680844896.wav","3607937231","32961106","457127826","680844896","1","1,79","64","Custom Vorbis","32000 Hz","1","01-02s","CONVERTED"
"310","Batch_004","770219451.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\770219451.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_004\0310_770219451.wav","2019602323","1002093841","76171633","770219451","1","1,795","68","Custom Vorbis","32000 Hz","1","01-02s","CONVERTED"
"311","Batch_004","358279764.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\358279764.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_004\0311_358279764.wav","630712938","93284787","1040271199","358279764","1","1,801","72","Custom Vorbis","32000 Hz","1","01-02s","CONVERTED"
"312","Batch_004","1009114422.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\1009114422.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_004\0312_1009114422.wav","1749608014","325630347","640495257","1009114422","1","1,802","64","Custom Vorbis","32000 Hz","1","01-02s","CONVERTED"
"313","Batch_004","330995421.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\330995421.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_004\0313_330995421.wav","3207686143","858618092","588579003","330995421","1","1,808","71","Custom Vorbis","32000 Hz","1","01-02s","CONVERTED"
"314","Batch_004","486413675.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\486413675.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_004\0314_486413675.wav","2457704346","574401583","792154728","486413675","1","1,822","85","Custom Vorbis","32000 Hz","1","01-02s","CONVERTED"
"315","Batch_004","556780192.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\556780192.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_004\0315_556780192.wav","1107099532","449868558","314270197","556780192","1","1,825","75","Custom Vorbis","32000 Hz","1","01-02s","CONVERTED"
"316","Batch_004","836114481.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\836114481.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_004\0316_836114481.wav","2206210113","667202870","499737122","836114481","1","1,829","67","Custom Vorbis","32000 Hz","1","01-02s","CONVERTED"
"317","Batch_004","653461993.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\653461993.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_004\0317_653461993.wav","1996812409","92136766","402600680","653461993","1","1,831","74","Custom Vorbis","32000 Hz","1","01-02s","CONVERTED"
"318","Batch_004","65544374.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\65544374.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_004\0318_65544374.wav","3019033575","878200631","644019011","65544374","1","1,833","69","Custom Vorbis","32000 Hz","1","01-02s","CONVERTED"
"319","Batch_004","623153603.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\623153603.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_004\0319_623153603.wav","1172115686","670358953","255016466","623153603","2","1,835","74","Custom Vorbis","32000 Hz","1","01-02s","CONVERTED"
"320","Batch_004","632520951.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\632520951.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_004\0320_632520951.wav","2363824725","479089115","572541343","632520951","2","1,835","63","Custom Vorbis","32000 Hz","1","01-02s","CONVERTED"
"321","Batch_004","815062021.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\815062021.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_004\0321_815062021.wav","2232773451","294511946","444779312","815062021","1","1,84","70","Custom Vorbis","32000 Hz","1","01-02s","CONVERTED"
"322","Batch_004","11950871.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\11950871.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_004\0322_11950871.wav","642354608","815749185","500485454","11950871","1","1,841","73","Custom Vorbis","32000 Hz","1","01-02s","CONVERTED"
"323","Batch_004","722311450.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\722311450.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_004\0323_722311450.wav","3781051472","423337684","657569881","722311450","1","1,845","79","Custom Vorbis","32000 Hz","1","01-02s","CONVERTED"
"324","Batch_004","887694664.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\887694664.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_004\0324_887694664.wav","2353495165","1012768493","554229384","887694664","1","1,851","90","Custom Vorbis","32000 Hz","1","01-02s","CONVERTED"
"325","Batch_004","871207888.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\871207888.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_004\0325_871207888.wav","4036653965","373031419","328041633","871207888","1","1,861","71","Custom Vorbis","32000 Hz","1","01-02s","CONVERTED"
"326","Batch_004","877143853.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\877143853.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_004\0326_877143853.wav","2315098178","550677700","1038513762","877143853","1","1,875","86","Custom Vorbis","32000 Hz","1","01-02s","CONVERTED"
"327","Batch_004","876561326.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\876561326.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_004\0327_876561326.wav","2578213330","74137745","872518086","876561326","1","1,877","65","Custom Vorbis","32000 Hz","1","01-02s","CONVERTED"
"328","Batch_004","691097811.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\691097811.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_004\0328_691097811.wav","3898494805","929737721","228242865","691097811","1","1,886","77","Custom Vorbis","32000 Hz","1","01-02s","CONVERTED"
"329","Batch_004","1013619871.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\1013619871.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_004\0329_1013619871.wav","3975845619","1012521954","19105489","1013619871","1","1,888","69","Custom Vorbis","32000 Hz","1","01-02s","CONVERTED"
"330","Batch_004","271969660.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\271969660.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_004\0330_271969660.wav","482386245","90334564","505593832","271969660","1","1,892","75","Custom Vorbis","32000 Hz","1","01-02s","CONVERTED"
"331","Batch_004","1046561200.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\1046561200.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_004\0331_1046561200.wav","3515495150","821128532","614086089","1046561200","1","1,895","69","Custom Vorbis","32000 Hz","1","01-02s","CONVERTED"
"332","Batch_004","493162889.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\493162889.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_004\0332_493162889.wav","3389668694","843148699","775472182","493162889","1","1,907","67","Custom Vorbis","32000 Hz","1","01-02s","CONVERTED"
"333","Batch_004","75298720.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\75298720.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_004\0333_75298720.wav","874710010","597829458","1042035163","75298720","1","1,909","74","Custom Vorbis","32000 Hz","1","01-02s","CONVERTED"
"334","Batch_004","788630374.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\788630374.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_004\0334_788630374.wav","2445559219","779377083","105363513","788630374","1","1,909","66","Custom Vorbis","32000 Hz","1","01-02s","CONVERTED"
