"Index","Type","ObjectID","SourceID","UFileID","ParentIndex","ParentType","WEMFound","WEMFile","WEMSize"
"16114","CAkSound","","605166869","605166869","109","HircChunk","True","605166869.wem","89057"
"16115","SoundInitialValues","","605166869","605166869","16114","CAkSound","True","605166869.wem","89057"
"16116","AkBankSourceData","","605166869","605166869","16115","SoundInitialValues","True","605166869.wem","89057"
"16117","AkMediaInformation","","605166869","605166869","16116","AkBankSourceData","True","605166869.wem","89057"
"16129","CAkSound","","148095223","148095223","109","HircChunk","True","148095223.wem","27863"
"16130","SoundInitialValues","","148095223","148095223","16129","CAkSound","True","148095223.wem","27863"
"16131","AkBankSourceData","","148095223","148095223","16130","SoundInitialValues","True","148095223.wem","27863"
"16132","AkMediaInformation","","148095223","148095223","16131","AkBankSourceData","True","148095223.wem","27863"
"16144","CAkSound","","884181245","884181245","109","HircChunk","True","884181245.wem","30384"
"16145","SoundInitialValues","","884181245","884181245","16144","CAkSound","True","884181245.wem","30384"
"16146","AkBankSourceData","","884181245","884181245","16145","SoundInitialValues","True","884181245.wem","30384"
"16147","AkMediaInformation","","884181245","884181245","16146","AkBankSourceData","True","884181245.wem","30384"
"16159","CAkSound","","323978565","323978565","109","HircChunk","True","323978565.wem","16453"
"16160","SoundInitialValues","","323978565","323978565","16159","CAkSound","True","323978565.wem","16453"
"16161","AkBankSourceData","","323978565","323978565","16160","SoundInitialValues","True","323978565.wem","16453"
"16162","AkMediaInformation","","323978565","323978565","16161","AkBankSourceData","True","323978565.wem","16453"
"16174","CAkSound","","883984475","883984475","109","HircChunk","True","883984475.wem","82792"
"16175","SoundInitialValues","","883984475","883984475","16174","CAkSound","True","883984475.wem","82792"
"16176","AkBankSourceData","","883984475","883984475","16175","SoundInitialValues","True","883984475.wem","82792"
"16177","AkMediaInformation","","883984475","883984475","16176","AkBankSourceData","True","883984475.wem","82792"
"16189","CAkSound","","243616231","243616231","109","HircChunk","True","243616231.wem","48792"
"16190","SoundInitialValues","","243616231","243616231","16189","CAkSound","True","243616231.wem","48792"
"16191","AkBankSourceData","","243616231","243616231","16190","SoundInitialValues","True","243616231.wem","48792"
"16192","AkMediaInformation","","243616231","243616231","16191","AkBankSourceData","True","243616231.wem","48792"
"16204","CAkSound","","351957581","351957581","109","HircChunk","True","351957581.wem","59908"
"16205","SoundInitialValues","","351957581","351957581","16204","CAkSound","True","351957581.wem","59908"
"16206","AkBankSourceData","","351957581","351957581","16205","SoundInitialValues","True","351957581.wem","59908"
"16207","AkMediaInformation","","351957581","351957581","16206","AkBankSourceData","True","351957581.wem","59908"
"16219","CAkSound","","31508959","31508959","109","HircChunk","True","31508959.wem","57344"
"16220","SoundInitialValues","","31508959","31508959","16219","CAkSound","True","31508959.wem","57344"
"16221","AkBankSourceData","","31508959","31508959","16220","SoundInitialValues","True","31508959.wem","57344"
"16222","AkMediaInformation","","31508959","31508959","16221","AkBankSourceData","True","31508959.wem","57344"
"16234","CAkSound","","123921731","123921731","109","HircChunk","True","123921731.wem","36706"
"16235","SoundInitialValues","","123921731","123921731","16234","CAkSound","True","123921731.wem","36706"
"16236","AkBankSourceData","","123921731","123921731","16235","SoundInitialValues","True","123921731.wem","36706"
"16237","AkMediaInformation","","123921731","123921731","16236","AkBankSourceData","True","123921731.wem","36706"
"16249","CAkSound","","646898170","646898170","109","HircChunk","True","646898170.wem","37519"
"16250","SoundInitialValues","","646898170","646898170","16249","CAkSound","True","646898170.wem","37519"
"16251","AkBankSourceData","","646898170","646898170","16250","SoundInitialValues","True","646898170.wem","37519"
"16252","AkMediaInformation","","646898170","646898170","16251","AkBankSourceData","True","646898170.wem","37519"
"16264","CAkSound","","1026098211","1026098211","109","HircChunk","True","1026098211.wem","29246"
"16265","SoundInitialValues","","1026098211","1026098211","16264","CAkSound","True","1026098211.wem","29246"
"16266","AkBankSourceData","","1026098211","1026098211","16265","SoundInitialValues","True","1026098211.wem","29246"
"16267","AkMediaInformation","","1026098211","1026098211","16266","AkBankSourceData","True","1026098211.wem","29246"
"16279","CAkSound","","876965456","876965456","109","HircChunk","True","876965456.wem","36037"
"16280","SoundInitialValues","","876965456","876965456","16279","CAkSound","True","876965456.wem","36037"
"16281","AkBankSourceData","","876965456","876965456","16280","SoundInitialValues","True","876965456.wem","36037"
"16282","AkMediaInformation","","876965456","876965456","16281","AkBankSourceData","True","876965456.wem","36037"
"16294","CAkSound","","495882292","495882292","109","HircChunk","True","495882292.wem","14659"
"16295","SoundInitialValues","","495882292","495882292","16294","CAkSound","True","495882292.wem","14659"
"16296","AkBankSourceData","","495882292","495882292","16295","SoundInitialValues","True","495882292.wem","14659"
"16297","AkMediaInformation","","495882292","495882292","16296","AkBankSourceData","True","495882292.wem","14659"
"16309","CAkSound","","1068184009","1068184009","109","HircChunk","True","1068184009.wem","19857"
"16310","SoundInitialValues","","1068184009","1068184009","16309","CAkSound","True","1068184009.wem","19857"
"16311","AkBankSourceData","","1068184009","1068184009","16310","SoundInitialValues","True","1068184009.wem","19857"
"16312","AkMediaInformation","","1068184009","1068184009","16311","AkBankSourceData","True","1068184009.wem","19857"
"16324","CAkSound","","196991802","196991802","109","HircChunk","True","196991802.wem","30074"
"16325","SoundInitialValues","","196991802","196991802","16324","CAkSound","True","196991802.wem","30074"
"16326","AkBankSourceData","","196991802","196991802","16325","SoundInitialValues","True","196991802.wem","30074"
"16327","AkMediaInformation","","196991802","196991802","16326","AkBankSourceData","True","196991802.wem","30074"
"16339","CAkSound","","430911117","430911117","109","HircChunk","True","430911117.wem","20566"
"16340","SoundInitialValues","","430911117","430911117","16339","CAkSound","True","430911117.wem","20566"
"16341","AkBankSourceData","","430911117","430911117","16340","SoundInitialValues","True","430911117.wem","20566"
"16342","AkMediaInformation","","430911117","430911117","16341","AkBankSourceData","True","430911117.wem","20566"
"16354","CAkSound","","199511651","199511651","109","HircChunk","True","199511651.wem","21826"
"16355","SoundInitialValues","","199511651","199511651","16354","CAkSound","True","199511651.wem","21826"
"16356","AkBankSourceData","","199511651","199511651","16355","SoundInitialValues","True","199511651.wem","21826"
"16357","AkMediaInformation","","199511651","199511651","16356","AkBankSourceData","True","199511651.wem","21826"
"16369","CAkSound","","647714753","647714753","109","HircChunk","True","647714753.wem","58276"
"16370","SoundInitialValues","","647714753","647714753","16369","CAkSound","True","647714753.wem","58276"
"16371","AkBankSourceData","","647714753","647714753","16370","SoundInitialValues","True","647714753.wem","58276"
"16372","AkMediaInformation","","647714753","647714753","16371","AkBankSourceData","True","647714753.wem","58276"
"16384","CAkSound","","910243833","910243833","109","HircChunk","True","910243833.wem","28288"
"16385","SoundInitialValues","","910243833","910243833","16384","CAkSound","True","910243833.wem","28288"
"16386","AkBankSourceData","","910243833","910243833","16385","SoundInitialValues","True","910243833.wem","28288"
"16387","AkMediaInformation","","910243833","910243833","16386","AkBankSourceData","True","910243833.wem","28288"
"16399","CAkSound","","481223653","481223653","109","HircChunk","True","481223653.wem","29032"
"16400","SoundInitialValues","","481223653","481223653","16399","CAkSound","True","481223653.wem","29032"
"16401","AkBankSourceData","","481223653","481223653","16400","SoundInitialValues","True","481223653.wem","29032"
"16402","AkMediaInformation","","481223653","481223653","16401","AkBankSourceData","True","481223653.wem","29032"
"16414","CAkSound","","41098152","41098152","109","HircChunk","True","41098152.wem","59642"
"16415","SoundInitialValues","","41098152","41098152","16414","CAkSound","True","41098152.wem","59642"
"16416","AkBankSourceData","","41098152","41098152","16415","SoundInitialValues","True","41098152.wem","59642"
"16417","AkMediaInformation","","41098152","41098152","16416","AkBankSourceData","True","41098152.wem","59642"
"16429","CAkSound","","162530994","162530994","109","HircChunk","True","162530994.wem","34850"
"16430","SoundInitialValues","","162530994","162530994","16429","CAkSound","True","162530994.wem","34850"
"16431","AkBankSourceData","","162530994","162530994","16430","SoundInitialValues","True","162530994.wem","34850"
"16432","AkMediaInformation","","162530994","162530994","16431","AkBankSourceData","True","162530994.wem","34850"
"16444","CAkSound","","715683777","715683777","109","HircChunk","True","715683777.wem","21679"
"16445","SoundInitialValues","","715683777","715683777","16444","CAkSound","True","715683777.wem","21679"
"16446","AkBankSourceData","","715683777","715683777","16445","SoundInitialValues","True","715683777.wem","21679"
"16447","AkMediaInformation","","715683777","715683777","16446","AkBankSourceData","True","715683777.wem","21679"
"16459","CAkSound","","666889927","666889927","109","HircChunk","True","666889927.wem","31492"
"16460","SoundInitialValues","","666889927","666889927","16459","CAkSound","True","666889927.wem","31492"
"16461","AkBankSourceData","","666889927","666889927","16460","SoundInitialValues","True","666889927.wem","31492"
"16462","AkMediaInformation","","666889927","666889927","16461","AkBankSourceData","True","666889927.wem","31492"
"16474","CAkSound","","681387595","681387595","109","HircChunk","True","681387595.wem","45444"
"16475","SoundInitialValues","","681387595","681387595","16474","CAkSound","True","681387595.wem","45444"
"16476","AkBankSourceData","","681387595","681387595","16475","SoundInitialValues","True","681387595.wem","45444"
"16477","AkMediaInformation","","681387595","681387595","16476","AkBankSourceData","True","681387595.wem","45444"
"16489","CAkSound","","564398809","564398809","109","HircChunk","True","564398809.wem","33926"
"16490","SoundInitialValues","","564398809","564398809","16489","CAkSound","True","564398809.wem","33926"
"16491","AkBankSourceData","","564398809","564398809","16490","SoundInitialValues","True","564398809.wem","33926"
"16492","AkMediaInformation","","564398809","564398809","16491","AkBankSourceData","True","564398809.wem","33926"
"16504","CAkSound","","513712278","513712278","109","HircChunk","True","513712278.wem","32419"
"16505","SoundInitialValues","","513712278","513712278","16504","CAkSound","True","513712278.wem","32419"
"16506","AkBankSourceData","","513712278","513712278","16505","SoundInitialValues","True","513712278.wem","32419"
"16507","AkMediaInformation","","513712278","513712278","16506","AkBankSourceData","True","513712278.wem","32419"
"16519","CAkSound","","709111517","709111517","109","HircChunk","True","709111517.wem","13678"
